,oz4,oz5,(oz27_mmnorm-oz4),((oz3_radian+oz1)+oz2_relu),(oz2_relu_square*oz3),(((oz3_radian+oz1)+oz2_relu)-oz1_radian_tanh),(((oz3_radian+oz1)*oz2_mmnorm_tanh)+(oz1_radian+oz2_zscore)),(oz2_mmnorm_tanh_relu+oz1_tanh),((oz2_relu_sigmoid*oz2_mmnorm_degree)*(oz7_radian-oz5_tanh)_degree),oz3_radian_sigmoid_relu_negative
49,-0.23883346,1.1680495000000002,1.1057987,2.4539017999999997,1.3407965,2.4324076,2.1020007,1.5433488000000002,-1799.5643,-0.50402164
50,1.4552047,-0.61977315,-0.68483746,-1.5527853,-0.0,-1.5256921,-1.39199,-0.70479476,183.03258,-0.49997962
51,-0.06228596,-0.18636598,0.7146923000000001,1.055599,-0.01639185,1.0528476999999998,1.0039972,0.80790734,325.07236,-0.49991140000000006
52,0.53057146,-0.25656757,0.37301642,-0.9725143,0.0,-0.95524055,-0.5025430000000001,-0.28972919999999996,213.2649,-0.50432354
53,0.59336793,-0.1744839,-0.19400048,0.08487549400000001,0.0,0.08339772,-0.029457743999999998,0.5430176999999999,132.63054,-0.5000511999999999
54,-0.5207361,0.97034377,1.0536728000000002,2.4683108,0.62818533,2.4443278,2.0524755,1.5614388000000001,-1561.3297,-0.50233
55,0.82099605,-0.49155447,-0.16038907,-1.1668638,0.0,-1.1464878,-1.1167436000000002,-0.5385939999999999,221.52916000000002,-0.50018907
56,-1.6296176000000002,-0.678405,2.188923,-1.2535253999999998,-0.0,-1.2318132,-1.5079008,-0.71798277,122.42181000000001,-0.49767107
57,1.6082191000000001,-0.8296315000000001,-1.523717,-1.6438718999999997,-0.0,-1.6155542999999999,-1.7713995999999999,-0.9108175,16.555279000000002,-0.49476045
58,0.6281985,-0.8446429,-0.29379117,-2.283026,-0.0,-2.2435071,-1.7419808,-0.9212252000000001,66.4924,-0.49560264
59,0.3362363,1.4833243,0.54015213,2.6052895,1.8180717,2.5810792,2.2054176,1.5813196000000003,-1945.4208,-0.50554854
60,-1.3887131000000001,-0.20041116,1.6617792000000002,1.3970337,-0.067012236,1.3782253,0.931198,1.3380134,207.33841,-0.4973151
61,-1.2663278999999998,-0.97000283,1.8197187,-0.94557565,-0.0,-0.9294148000000001,-1.1908290000000001,-0.4955920999999999,299.02005,-0.49511320000000003
62,-1.222673,-0.6879573,1.443646,-0.08917651,-0.0,-0.087869525,-0.2422978,0.35262084,433.6151,-0.49642715
63,-0.06495765,-0.53506297,0.6723745,-1.3686928,-0.0,-1.3452173,-1.2385312,-0.61424357,214.21756000000002,-0.4941487
64,-0.31398347,-0.86313313,1.2885605,-0.31470284,-0.0,-0.30956325,-1.3281698,-0.14425321,165.32608000000002,-0.49494436
65,-1.113999,-1.1275771,1.5741212,-1.0667342,-0.0,-1.0486209,-1.5453959,-0.67544836,134.68025,-0.49279878
66,1.6483154999999998,0.9867437,-0.81596327,0.16238499,0.13896175,0.16543972,0.22826999999999997,0.36880493,-891.22455,-0.5062051
67,0.0784332,-0.56302416,0.43490976,0.33665317,-0.0,0.33061317,-0.67072964,0.61564183,241.07362,-0.49764532
68,0.5401058000000001,-0.52329016,-0.3292642,-0.7259359000000001,-0.0,-0.7134484,-1.5811129,-0.54034376,58.87611999999999,-0.49739534
69,-1.0566016000000003,-0.0376481,1.2648362,0.7475648,-0.0025720523999999997,0.74288493,0.63876283,0.8374671999999999,64.10441999999999,-0.49995124
70,-0.24187127,-0.54521286,0.67940605,-1.7634927,-0.0,-1.7327616999999997,-1.5631311,-0.8027444,108.55503,-0.49945343
71,1.6008205,0.78184426,-0.8913416999999999,0.68715125,0.016358085,0.677775,0.42237055,0.9951203000000002,-652.17413,-0.50397354
72,1.6551017,1.3059239,-1.5664346000000002,0.4003613,0.11085067,0.39793304,0.31782562,0.66135854,-893.37897,-0.50981617
73,-0.49876850000000006,0.98259103,0.5395193,3.2791367,1.7078894,3.2509837000000004,2.920035,1.6847509999999999,-2051.3425,-0.50272137
74,1.4844418,2.7297409,-0.976057,1.8973942,1.1245578999999999,1.8769596000000002,1.4502366000000002,1.4387748,-1573.4487,-0.51047015
75,1.2852298,2.5272596000000003,-0.67729336,2.5236343999999997,4.341409,2.5050006000000002,2.2450308999999997,1.5190865,-2360.9272,-0.50941724
76,-1.3487115,-0.7793821,2.041805,0.24889882,-0.01637648,0.24629596,0.18711068,0.6491451,625.45667,-0.49501392
77,1.6585470000000002,3.4253144,-0.8084084,3.4065692000000003,5.1598463,3.3728538,2.9114623,1.6910124,-2516.1277,-0.5110073
78,-0.06589892,-1.1473656,0.9117685,-1.7835831999999998,-0.0,-1.7528412,-1.7240683,-0.89709276,62.309493999999994,-0.49458915
79,1.0542452,2.0645745,-0.36515933,3.0469742,4.495492,3.021715,2.7033737,1.6453598000000003,-2542.8315,-0.50798273
80,-0.8540615,-0.15382051,1.7138909,2.030209,-0.22938631,2.0124096999999996,1.7138271,1.4404335,265.75302,-0.49902690000000005
81,1.4138088,1.530783,-0.47782677,1.2008914,0.123867705,1.1851152,0.7799459,1.2507193,-1016.47046,-0.5076115
82,0.18245627,0.208486,0.6989908,0.63104385,0.0,0.62005794,0.26291950000000003,1.0227377,-191.93138000000002,-0.5003926999999999
83,0.6048719,-0.14691287,0.2565546,-0.20137307,0.0,-0.19773644,-0.39439988,0.19611154,104.89081000000002,-0.5017478
84,-0.027170178,1.9736373,0.02890654,3.7425493999999997,3.033474,3.7055742999999994,3.2551146,1.7261436999999997,-2552.3015,-0.5051544
85,1.6389740000000002,1.4388187,-0.7157357,0.4829858,0.081004374,0.47905836,0.36766204,0.746464,-948.0741,-0.50658894
86,-1.6607143,-0.98398983,2.3554873,0.17639004,-0.056610400000000005,0.17784369,0.220081,0.45074567,836.1518,-0.49668434
87,1.0209934999999999,-0.6958956999999999,-0.3477577,-1.0911778,-0.0,-1.072319,-1.5790706,-0.70467603,91.33845,-0.49736926
88,1.6822008000000002,-0.1999019,-1.2895598,-0.709018,0.0,-0.69647664,-0.5753349,-0.20517132,129.12553,-0.5023965
89,-0.08252441,-0.57479554,0.3530208,-0.6499189000000001,-0.0,-0.638753,-0.9838034,-0.28750703,231.36982999999998,-0.49746670000000004
90,-0.8667554,0.020560225,1.2705731000000002,1.7003248,0.26877892,1.6938849999999999,1.6026472999999999,1.0711498,-111.3781,-0.5006643
91,0.4756718,0.20707633,-0.09526187,0.4654174,0.37305877,0.46877986,0.53198403,0.41614658,-271.18737999999996,-0.50394565
92,-1.4913309,-1.3958882,2.2820263,2.7467241000000002,-3.209298,2.7237391,2.42913,1.6016488000000002,2260.5042,-0.4933947
93,-1.1072181,-0.6296350000000001,1.629627,-1.6222043,-0.0,-1.5941466999999998,-1.7042924,-0.871877,45.398754,-0.49645042
94,0.19774766,0.34684297,0.49456376,0.28160203,0.0,0.27686453,0.036643915,0.7175751,-251.5414,-0.5025400999999999
95,1.2382798000000002,-0.45032734,-0.90296876,-0.8843912,0.0,-0.86888486,-0.73999244,-0.327931,265.14963,-0.5010318
96,-1.6557819,-0.6752535,2.472435,-0.06420862,-0.0,-0.06330634,-0.8515748,0.2144826,257.42236,-0.4968720999999999
97,-0.29885167,-0.3941095,0.67035264,-0.47100386,-0.0,-0.46289554,-0.34711373,0.010875195,297.31723,-0.49839467
98,-0.36314487,-0.16164075,0.81100845,0.19021595,-0.0,0.18679110000000002,-0.11364203,0.6221460999999999,103.780624,-0.49849653
99,1.0999606000000002,-0.91392535,-0.48898959999999997,-1.560103,-0.0,-1.5330875,-1.6724452,-0.84780794,78.21266,-0.4970383
100,-0.75783384,-0.6076566,1.0049151,0.08335335599999999,-0.0072470917000000004,0.08498496,0.12909664,0.42110783,550.12555,-0.4990317
101,0.033173934,0.726039,0.64895606,2.0270755,1.0449598,2.014597,1.8327498,1.3279611999999998,-1412.4362,-0.50269246
102,-0.04000204,-0.05961006,0.4420088,1.4773412000000001,0.07037255,1.463116,1.1725876,1.2819953000000002,83.90781,-0.50070614
103,-0.8331019000000001,-0.80489135,1.1437414,-1.9588400000000001,-0.0,-1.9249216,-1.5943884,-0.8204344000000001,147.64941000000002,-0.49632129999999997
104,0.053006146,1.1630902,0.64685553,1.8858708999999998,3.0230255,1.8768436999999998,1.7422509999999998,1.1951018999999998,-1890.6957,-0.5073541
105,0.3030541,-0.976765,-0.2101965,-1.9344301,-0.0,-1.9010186000000002,-1.800979,-0.9568976999999999,0.74511087,-0.49515623
106,0.8352851,0.7243849,-0.12024796,-0.14656904,0.0,-0.14357498,-0.3013398,0.24933656,-468.20016,-0.50624424
107,-0.11041551,0.63726145,0.9534919,2.3225293,0.42114183,2.2970544999999998,1.8248171999999998,1.5414383,-1036.9689,-0.5025284000000001
108,-1.61115,-1.5545171,1.9151894,0.63143677,-0.0,0.61990815,0.22942379,1.0369313,764.0748,-0.49271685
109,0.5442551999999999,0.43110275,0.015242994,0.79324263,7.905268e-05,0.7799404999999999,0.41024458,1.1234939,-333.65292,-0.5003977
110,0.19515729999999998,0.3391828,0.7029337,0.889229,1.3367995000000001e-05,0.87392193,0.44185105,1.1808895000000001,-289.57486,-0.5014427
111,1.1863389,-0.5181525,-0.23955399,-0.47709727,-0.0,-0.4689383,-1.5001615,-0.34280285,70.48979,-0.49759713
112,0.47361448,-0.69571215,0.33752885,-1.3297725,-0.0,-1.3068911,-1.6119629999999998,-0.77944076,83.32414,-0.49536583
113,1.0473646,3.4121332000000004,-0.20559520000000003,2.9053197,6.865875,2.8824117,2.5839987,1.6118746000000002,-2562.6274,-0.5125936
114,-0.568238,-0.6986068,1.5442678,0.96986187,-0.04317986,0.9573446,0.6518371999999999,1.1470542,681.88586,-0.49728635
115,1.0059401,0.15944768,-0.9944696,1.1127319,0.009815308,1.0978297,0.72549903,1.2234454,-164.59122,-0.5006524
116,-1.3146228000000002,-0.9564148000000001,1.7616057,-0.3602968,-0.0,-0.35428795,-1.3263707,-0.18638703,179.16698,-0.4959973
117,0.48586598,-0.16539697,0.36896005,-1.1127223,-0.0,-1.0933608999999997,-1.0780808000000002,-0.5105032,75.27336,-0.49918452
118,-0.13189451,0.2321258,0.8515825999999999,1.7044563000000001,0.007254324,1.6837084999999998,1.2288263000000001,1.4126945,-320.43167,-0.5001193
119,-0.8091519,-0.38691172,0.82387394,-0.71333855,-0.0,-0.7009666999999999,-0.87468725,-0.29080359999999994,191.97086000000002,-0.498888
120,0.59481186,-0.11234173,-0.22915807,-0.48640203,-0.0,-0.47801334,-0.9711013000000001,-0.18052974,58.201923,-0.4985617
121,1.5240028,0.24854092,-0.9949318000000001,0.6468725000000001,0.0,0.63562393,-0.25833902,0.9222783000000001,-161.97188,-0.50058675
122,-1.3862107,-1.4279776000000002,2.3635955,-0.21434589999999998,-0.0,-0.2111036,-0.50595516,0.18990906,558.1911,-0.49285668
123,1.1747077,0.24128304,-0.34817934,0.7533868,0.0066350494,0.7420845,0.43084872,1.0651128,-203.36165,-0.5034095000000001
124,-0.55892396,0.09501473,0.9982386999999999,0.72164536,-0.01203631,0.71326166,0.50504726,0.97447586,-92.47581,-0.49912357
125,-1.2327957,0.43837306,1.5071913000000001,2.2791023,0.33055229999999997,2.267946,2.1364908,1.3233528,-1058.1375,-0.50053775
126,1.3921605,3.7652645,-1.0433562,3.4074565999999997,7.584577,3.3774699999999998,3.012588,1.6969056,-2687.2336,-0.512308
127,-1.3828846000000001,-1.300437,1.9173077,-0.36404824,-0.0,-0.3582215,-1.0693516,-0.09634079,323.68573,-0.49245128
128,-0.66634303,-0.50473595,1.3052907,-0.87630403,-0.0,-0.861038,-0.80374384,-0.3426703,301.37847999999997,-0.49961059999999996
129,-0.27646940000000003,-0.33642125,0.742429,-0.25854596,0.0,-0.25400522,-0.29029244,0.17990520000000002,227.37152000000003,-0.50040525
130,1.1142688,0.46907708,-0.979507,0.01559559,0.0,0.015459148,-0.13290304,0.45007175,-343.13492,-0.5019445
131,0.49351817,-0.046960972000000004,-0.25052175,0.7219491,0.20288925,0.72179204,0.7163069999999999,0.62704754,88.41501600000001,-0.50177693
132,-0.9230941999999999,-0.5079622,1.316514,-0.9941851,-0.0,-0.9769879000000001,-1.0378593,-0.46084675,233.40098999999998,-0.49780998
133,0.17436185,1.6286858,-0.011231035,3.3208132000000004,1.8284534,3.2866466,2.8030232999999996,1.6812873,-2144.333,-0.5044113
134,1.574576,1.4205596,-1.5483453,1.0322341999999998,0.92872494,1.0273538,0.91964936,0.8934194,-1468.3310000000001,-0.50778466
135,1.5744504,0.43393812,-1.1805,-0.13875079,0.0,-0.13616198,-0.806424,0.13755408,-183.58963,-0.5023943000000001
136,0.13518462,-0.48480436,0.84759605,-1.2649986999999998,-0.0,-1.2430424999999998,-1.6539433000000001,-0.78760815,47.264305,-0.49830028
137,-0.14661027,1.1566321000000002,0.6734690999999999,1.6684835,1.0412966000000001,1.6559384999999998,1.4274296999999998,1.2727938,-1551.7897,-0.505269
138,1.423084,1.775227,-0.80482304,1.559752,2.8868735,1.5550271999999998,1.4766854,0.97207224,-2092.8137,-0.50796944
139,-0.66697997,-0.18606272,0.78218704,-0.95125985,0.0,-0.93464667,-1.7113798999999998,-0.7109241999999999,7.669436,-0.5001734
140,0.21559224,0.4547916,0.63803244,0.679898,0.09745037599999999,0.6762161,0.5900759,0.7798005,-594.3268,-0.50200135
141,1.6179956,0.20890039999999999,-0.6537866999999999,-0.16071585,0.0,-0.15780123,-0.5715971,0.18539153,-131.07689,-0.5015701
142,-0.47702652,0.40057516,0.6083699,2.4480470000000003,1.3162098999999998,2.4332225,2.251566,1.4437265,-1052.4651,-0.5022731
143,1.4906343999999998,1.866295,-0.4946574,2.472134,3.6064093,2.4537777999999997,2.1943178,1.5088032,-2255.2126,-0.50817215
144,1.6086991000000002,-0.36008286,-1.3082995000000002,-1.9538126,-0.0,-1.9198817,-1.6916331000000002,-0.8851110999999999,39.273064,-0.49775812
145,0.23390573,-0.7387851,0.7369416,-0.93219894,-0.0,-0.9161226999999998,-1.2773533000000001,-0.5269828000000001,217.42157000000003,-0.49724555
146,-0.8588554,-0.34375378,0.8728591999999998,-0.88309103,-0.0,-0.8678384,-0.9125960999999999,-0.37770587,192.17586,-0.49772257
147,0.6253085999999999,-0.86052716,-0.0002889037,-2.3317645000000002,-0.0,-2.291281,-1.8020956999999997,-0.97462857,7.114773,-0.49725774
148,-1.2910371999999999,-1.1580953999999999,2.0572014,1.1570207000000001,-0.09304867,1.1414697,0.76893604,1.2484503,942.1689,-0.49503034
149,-0.04574163,-0.43186268,0.07721065,-1.2062434,-0.0,-1.1852083999999998,-1.0067332,-0.50320196,217.7548,-0.49978670000000003
150,-0.078228265,-0.091937035,0.21002379999999998,0.38204518,-0.032978456,0.38643852,0.47792690000000004,0.35860682,180.53525,-0.49964336
151,0.49884259999999997,0.14106847,0.39141488,-0.65469944,0.0,-0.6431321,-0.76128626,-0.23173943,-67.46847,-0.50202274
152,0.17256778,0.44293556,0.08032465,1.1772612,0.6369090000000001,1.1713926000000001,1.0562625,0.9631473,-738.4375,-0.5040863
153,-0.7784133000000001,0.29707786,1.1799202,2.2377553,0.66757345,2.224932,2.0597689999999997,1.3670938,-729.1856,-0.50129837
154,-0.8625014000000001,0.34121403,1.1464578,2.023316,0.09821215,2.0055226999999998,1.7032006999999998,1.4383339,-692.19055,-0.50042677
155,-0.25872573,-0.31605887,0.4708246,-0.10161797,-0.0,-0.09999839,-0.95946103,0.1462999,119.17459,-0.49779427
156,-0.18211678,0.05408967,0.72991717,1.3730483,-0.08030571,1.3640203000000002,1.1993856,1.1202832,-62.65505600000001,-0.4995236
157,0.3991761,0.4995880999999999,-0.1413627,0.50054145,8.2324565e-05,0.4921789000000001,0.25442487,0.92309093,-403.30563,-0.5019824
158,-0.11503647,0.4460151,0.7274706,1.4060778999999999,0.65066576,1.3978019,1.2465378999999999,1.0965071000000002,-771.5221,-0.50336576
159,0.17914326,1.1104476,0.47034752,2.2255414,2.5004797,2.2119865,2.0257009999999998,1.3825233000000001,-1948.7957,-0.50535434
160,-0.97915554,-0.57571584,1.7683971,1.9681023000000002,-0.6957515000000001,1.9557060000000002,1.7766315,1.3198469,1200.701,-0.49810404
161,1.3234816999999999,2.6842612999999997,-1.2659040000000001,2.625496,2.8932884,2.6001155,2.1868557999999996,1.5855953999999999,-2136.2986,-0.5098583
162,0.8072183,0.35524672,0.17413008,0.44736135,0.24703437,0.44892827,0.4768281,0.49410918,-435.65405,-0.50396675
163,-1.6678174,-0.86969864,2.170048,-0.44844308,-0.0,-0.44095242,-0.9158659,-0.12482697,337.36492999999996,-0.4951871
164,-0.6483796,-0.64054835,1.4910328000000002,-1.6146677,-0.0,-1.5865593999999998,-1.372594,-0.69704163,212.13277999999997,-0.4990594
165,-0.29891723,0.7882674,1.2288581,2.4619853,0.75188255,2.4441447,2.2053887999999997,1.5033205,-1689.4279999999999,-0.5015969
166,0.8557654,-0.12549783,-0.5119095,-0.016426275,-0.0,-0.016258433,-0.67953646,0.29913184,76.7684,-0.49829754
167,-0.48099200000000003,0.13054205,0.9757963,1.149015,0.020512909,1.1421716999999998,1.0097791999999999,1.0002263,-216.81915,-0.50015646
168,-0.0761221,-0.38896102,0.24541515,0.3442231,-0.0,0.33820516,0.06669449,0.7844631999999999,314.73126,-0.49985412
169,1.101803,-0.7989923000000001,-0.6238168000000001,-1.3902344,-0.0,-1.3662659,-1.6294612,-0.7998159,88.13266999999999,-0.49582985
170,1.3326263,-0.161876,-0.6956502,-0.60583484,-0.0,-0.59531033,-1.6497311999999997,-0.49344499999999997,11.916580999999999,-0.49929932
171,-1.7038738999999998,-0.9273176,1.8533723000000002,1.8702531000000002,-2.134575,1.8590137999999998,1.7002647000000002,1.2743673,1689.9768,-0.49404037
172,-0.5442785,1.3784926000000002,1.1754253000000001,1.943931,1.4016764,1.9318881999999997,1.7483084,1.3029788,-2027.0529,-0.50399077
173,-0.76551884,0.35892656,0.7952803,1.8192457999999998,0.061940085,1.8049111,1.5608538,1.3436081,-704.31213,-0.500272
174,-1.5805525,-0.9255921999999999,2.561473,0.97327936,-0.048352037,0.9599556999999999,0.6311959,1.1671393,762.5663,-0.49588108
175,0.39148664,-0.38976938,-0.21561521,-0.45126694,-0.0,-0.4435396,-0.85622466,-0.117664725,181.67838999999998,-0.49787173
176,-1.6634613999999999,-0.17758858,2.6297975,0.024150908,-0.13447882,0.032124043,0.21344256,0.15023723,209.73498999999998,-0.49756348
177,1.3756686000000002,-0.18356194,-0.645573,0.5164937,0.08032335,0.51664335,0.51801556,0.5748044,233.69832000000002,-0.5012967
178,-1.6711411,-0.6986114999999999,2.5208075,-1.4154072,-0.0,-1.3910621,-1.5250489999999999,-0.7525801999999999,128.97012,-0.49493420000000005
179,1.6870927,0.41923347,-0.9191664,0.33647135,0.00045051277000000004,0.33126783,0.17788757,0.7690227,-327.1306,-0.50412446
180,-1.318517,-1.0624541,2.1223507,1.3353245,-0.6925185,1.324842,1.1300358999999998,1.1644813999999999,1247.2474,-0.4947112
181,-0.35912836,0.26218885,1.0506568,2.3678613,0.25561228,2.3485389,2.06355,1.5109632,-553.48364,-0.5007050000000001
182,0.00052912836,-0.34781504,0.50776196,1.2653425,-0.028589685,1.2494551999999999,0.8748851999999999,1.2728313999999998,374.81744,-0.4990314
183,0.37102917,0.0051318603,0.08123118,1.4078329,-0.08090445,1.3947951,1.1314316999999998,1.2438272,17.48305,-0.49919929999999996
184,1.2048508,0.48364943,-0.7581108,-0.11130628,0.05263035,-0.10569242,0.025916292999999996,0.20378503,-444.46948,-0.50686556
185,-1.4139667,-0.08235133,1.5906878999999998,2.8121132999999996,-0.7925612,2.7872415,2.4507133999999997,1.6178522,248.48994,-0.49822012
186,-0.8050579999999999,0.53696287,1.1001618999999998,2.2791882,0.462157,2.2620845000000003,2.0144331,1.4662511,-1091.1409,-0.5012038
187,0.29264075,2.1271503,0.29822427,3.4820519999999995,4.0670214,3.4489725,3.0322424999999997,1.7046726000000003,-2493.3228,-0.50732195
188,-0.7808714,-0.854583,1.3190886999999998,-1.4316049,-0.0,-1.4070059,-1.6332495,-0.8076776,88.56178,-0.49452367
189,-0.95360756,-0.8738599,1.742084,-1.5599484,-0.0,-1.5329331,-1.2890353,-0.6536132,313.18216,-0.4970727
190,1.2882605,2.2685583,-0.6002783,2.6446912,2.6265419,2.6194022,2.216053,1.5891175,-2109.493,-0.5084951
