,(word_freq_hp_mmnorm+capital_run_length_total_recip),(capital_run_length_average_recip-word_freq_remove),(char_freq_%21_negative-word_freq_money),(capital_run_length_total_recip_negative+char_freq_%24),((char_freq_%21_relu+char_freq_%24_negative)+char_freq_%21_relu_negative),((word_freq_hp_sin+char_freq_%24_negative)+(word_freq_our_negative+word_freq_1999)),((capital_run_length_average_relu*word_freq_you_tanh)+word_freq_free),(char_freq_%21_relu_negative+word_freq_hp),((capital_run_length_average_recip-word_freq_remove)+word_freq_free_square_radian),((word_freq_business_negative-char_freq_%21)+word_freq_hpl),(char_freq_%21_negative_abs-(word_freq_re_mmnorm+word_freq_857)),((capital_run_length_average_recip-word_freq_remove)-char_freq_%23),((word_freq_hp_mmnorm+capital_run_length_total_recip)-(word_freq_make_sin-word_freq_labs)),(char_freq_%21_relu_negative/capital_run_length_total_recip_negative),(char_freq_%21_square+word_freq_remove)_cos,(capital_run_length_average_recip-word_freq_remove)_zscore
13,0.04,-0.4199232,-0.0,-0.04,0.0,-0.9,2.0649998,0.0,-0.4199232,0.0,0.0,-0.4199232,0.04,0.0,0.62161,-1.5319599
14,0.004878049000000001,0.50735664,-0.35700000000000004,-0.004878049000000001,0.0,-0.71,7.314589999999999,-0.35700000000000004,1.0069134,-0.35700000000000004,0.35700000000000004,0.50735664,0.004878049000000001,73.185,0.99188936,0.2961498
15,0.004016064000000001,-0.24329033,-0.99200004,0.058983937,-0.06300002,-0.06299998,6.56348,-0.5720000000000001,-0.21513993,-0.5720000000000001,0.5720000000000001,-0.24329033,0.004016064000000001,142.42801,0.7336055,-1.1837325
16,0.009345794000000001,0.2149613,-0.428,-0.009345794000000001,0.0,-0.94,4.440297,-0.428,0.2149613,-0.428,0.428,0.2149613,0.009345794000000001,45.79600000000001,0.9832687,-0.2803005
17,0.0021691974,0.028199995,-1.975,0.3678308,-0.37,-0.37,0.0,-1.975,0.028199995,-1.975,1.975,0.028199995,0.0021691974,910.475,-0.7255023,-0.64849585
18,0.014285714,0.57757574,-0.455,-0.014285714,0.0,-1.11,1.3151611,-0.455,0.57757574,-0.825,0.455,0.57757574,0.014285714,31.85,0.9260360000000001,0.43458503
19,0.005376344,0.2849815,-0.685,0.49062365,-0.496,-2.086,4.0571814,-0.055,0.2919087,-0.365,0.055,0.2849815,0.005376344,10.23,0.9999954,-0.14225742
20,0.04347826,0.26089224,-0.7290000000000001,-0.04347826,0.0,0.0,0.0,-0.7290000000000001,0.26089224,-0.7290000000000001,0.7290000000000001,0.26089224,0.04347826,16.766998,0.8620777000000001,-0.18974878
21,0.00044267374000000006,0.2392565,-0.25,0.045557328,-0.046000004000000004,-0.706,2.4915807,-0.25,0.2392565,-0.27,0.25,0.18025650000000001,-0.049536496,564.75,0.9775067,-0.23240313
22,0.029411765,0.2058884,-0.809,-0.029411765,0.0,-2.94,2.94,-0.809,0.35674770000000006,-0.809,0.809,0.2058884,0.029411765,27.506,0.7933640000000001,-0.2981875
23,0.014492753999999998,0.8841733,-0.667,-0.014492753999999998,0.0,-1.16,2.088596,-0.667,0.9076584000000001,-0.667,0.667,0.8841733,0.014492753999999998,46.023,0.90265846,1.0390346
24,0.0121951215,0.18294914,-0.392,0.18380488,-0.196,-0.196,0.0,-0.392,0.18294914,-0.392,0.3247731,0.18294914,0.0121951215,32.144,0.9882169,-0.34341170000000004
25,0.00044286980000000003,0.23986354,-0.25,0.04555713,-0.046000004000000004,-0.706,2.4877012,-0.25,0.23986354,-0.27,0.25,0.18086354,-0.049536300000000005,564.5,0.9775067,-0.23120636
26,0.0121951215,0.18294914,-0.392,0.18380488,-0.196,-0.196,0.0,-0.392,0.18294914,-0.392,0.3247731,0.18294914,0.0121951215,32.144,0.9882169,-0.34341170000000004
27,0.021276595,-1.277005,-3.698,-0.021276595,0.0,0.0,2.6043184,-0.368,-1.277005,-0.368,0.368,-1.277005,0.021276595,17.296001,-0.22274339,-3.2216758999999997
28,0.027777778,0.25,-0.35200000000000004,-0.027777778,0.0,0.0,3.33,-0.35200000000000004,0.4435378,-0.35200000000000004,0.35200000000000004,0.25,0.027777778,12.672,0.9923337,-0.21122257
29,0.007751938000000001,-0.27783775,-0.741,-0.007751938000000001,0.0,-0.65,2.9654502999999997,-0.091,-0.27046373,-1.3909999,0.091,-0.27783775,0.007751938000000001,11.738999,0.791045,-1.2518419
30,0.016949153,0.5086470000000001,-0.8859999999999999,-0.016949153,0.0,0.0,1.9625580000000002,-0.8859999999999999,0.5086470000000001,-2.056,0.8313780999999999,0.5086470000000001,-0.90380144,52.273999999999994,0.70739114,0.29869375
31,0.023255814,0.25581992,-2.112,-0.023255814,0.0,0.0,3.03,-2.112,0.41605684,-2.112,2.112,0.25581992,0.023255814,90.816,-0.24919106,-0.19974875
32,0.011235955,0.7194245,-0.27,0.07976404599999999,-0.091,-1.9809999999999999,1.6575172999999999,0.0,0.7206968,0.0,0.0,0.7194245,0.011235955,0.0,1.0,0.7142364
33,0.05882353,0.5882353,-0.0,0.24317648,-0.302,-0.302,1.6997832,0.0,0.5882353,0.0,0.0,0.5882353,0.05882353,0.0,1.0,0.45560014
34,0.036433099999999996,0.2613696,-0.0,-0.003787879,0.0,1.988793,3.698775,0.68,0.2613696,0.0,0.0,0.2613696,0.036433099999999996,0.0,1.0,-0.18880771
35,0.04,0.36010084,-1.5430000000000001,-0.04,0.0,0.0,2.7768015999999998,-1.5430000000000001,0.36010084,-1.5430000000000001,1.5430000000000001,0.36010084,0.04,38.575,-0.7243234000000001,0.0058385488
36,0.03448276,0.24142925,-0.873,-0.03448276,0.0,-2.94,2.94,-0.873,0.39228854,-0.873,0.873,0.24142925,0.03448276,25.317001,0.72336763,-0.22811959999999998
37,0.0041841003,-0.29587185,-0.488,0.2398159,-0.244,-1.704,5.8274617,-0.488,-0.29185063,-1.4580001,0.46559104,-0.29587185,0.0041841003,116.632,0.7530283,-1.2873957
38,0.005376344,0.32258064,-0.963,-0.005376344,0.0,-0.48,3.262723,-0.963,0.32660186,-0.963,0.963,0.32258064,0.005376344,179.118,0.59994096,-0.06813161
39,0.0035087720000000003,0.25967282,-0.75,-0.0035087720000000003,0.0,-0.41,4.1426377,-0.75,0.2626067,-0.75,0.730859,0.25967282,0.0035087720000000003,213.75,0.8459245000000001,-0.19215284
40,0.0044247787,0.46904317,-0.81700003,0.20257522,-0.207,-0.517,2.1149871,-0.207,0.46904317,-0.207,0.207,0.46904317,-0.29109544,46.782,0.99908215,0.22061570000000003
41,0.035714287000000004,0.25,-0.6709999999999999,-0.035714287000000004,0.0,-2.94,2.94,-0.6709999999999999,0.4008593,-0.6709999999999999,0.6709999999999999,0.25,0.035714287000000004,18.788,0.9003421999999999,-0.21122257
42,0.035714287000000004,0.25,-0.711,-0.035714287000000004,0.0,-2.94,2.94,-0.711,0.4008593,-0.711,0.711,0.25,0.035714287000000004,19.907999,0.8749223,-0.21122257
43,0.014705882,0.5994232,-0.426,-0.014705882,0.0,-1.11,1.2782966999999998,-0.426,0.5994232,-0.7959999999999999,0.426,0.5994232,0.014705882,28.968000000000004,0.93537587,0.47765684
44,0.0029498525,0.20620047,-0.813,0.033050146,-0.036000013,-0.556,2.2952583,-0.813,0.20738031,-2.373,0.813,0.05920046599999999,0.0029498525,275.607,0.60504895,-0.29757228
45,0.0012919897,0.18864365,-1.6179999,0.06670801,-0.06799996,-0.518,5.2979093,-1.318,0.18864365,-1.318,1.3109971,0.18864365,-0.14814614,1020.1319599999999,-0.16556179999999998,-0.33218512
46,0.0022624435,0.51703405,-0.07,0.16473755,-0.16699999999999998,-1.7369999999999999,1.7326052,-0.01,0.51703405,-0.73,0.0071988795,0.51703405,-0.17676713,4.4199996,0.9981945,0.31522858
47,0.010638298000000001,0.6811989,-0.17,-0.010638298000000001,0.0,0.0,6.4352160000000005,-0.17,1.1123108999999998,-1.16,0.17,0.6811989,-0.45998758,15.980000500000001,0.9995824000000001,0.63887554
48,0.00032894737999999995,0.11975047,-0.685,0.755671,-0.7559999999999999,-0.8059999999999999,6.122221,-0.325,0.1208413,-0.755,0.32406628,-0.03324953,-0.44361916,987.99994,0.98791486,-0.46800634
49,0.0011135858,0.1972678,-0.5379999999999999,0.22888641,-0.23,-0.23,4.140058,-0.278,0.19844764,-0.278,0.278,0.11326780000000002,-0.44283453,249.644,0.99059135,-0.3151828
50,0.030303031,0.36363637,-0.0,-0.030303031,0.0,-1.92,2.6342726,0.0,0.36363637,0.0,0.0,0.36363637,0.030303031,0.0,1.0,0.012808778
51,0.005586592,-0.42268592,-0.498,0.32641342,-0.332,-0.332,4.2634935,-0.498,-0.40194967,-0.85800004,0.498,-0.42268592,-0.6612831,89.14200000000001,0.5586791,-1.5374066000000002
52,0.0013333332999999998,0.19736719,-0.244,0.06966667,-0.070999995,-0.261,1.6134475000000001,-0.244,0.19736719,-0.244,0.244,0.19736719,-0.05863067,183.0,0.9049492,-0.31498685
53,0.014492753999999998,0.26089224,-1.4580000000000002,0.58150727,-0.596,-0.596,0.0,-0.198,0.26089224,-0.198,0.13917647,0.26089224,0.014492753999999998,13.662,0.99923164,-0.18974878
54,0.0056818184,-0.4231574000000001,-0.5,0.3273182,-0.33299999999999996,-0.33299999999999996,4.279947,-0.5,-0.40203890000000003,-0.86,0.5,-0.4231574000000001,-0.6611878000000001,88.0,0.5570225000000001,-1.5383360000000001
55,0.009433961999999999,0.5,-1.4780000000000002,-0.009433961999999999,0.0,0.0,2.6663982999999996,-1.4780000000000002,0.5203575,-1.4780000000000002,1.4780000000000002,0.5,0.009433961999999999,156.668,-0.57588613,0.28164637
56,0.006849315,-0.7386136,-0.615,0.054150685999999996,-0.06099999,-0.061,3.3136089999999996,-0.615,-0.7386136,-1.655,0.615,-0.7996135999999999,0.006849315,89.79,0.15198004,-2.1602502
57,0.019607844,0.2745744,-0.0,-0.019607844,0.0,0.0,3.5960703,0.0,0.2745744,0.0,0.0,0.2745744,0.019607844,0.0,1.0,-0.16277474
58,0.005,0.36010084,-1.501,-0.005,0.0,-0.45,2.8837435,-1.501,0.36363512,-1.501,1.501,0.36010084,0.005,300.2,-0.63050574,0.0058385488
59,0.0035211266999999997,0.26062027,-0.669,-0.0035211266999999997,0.0,-0.42,4.143624,-0.669,0.26369902,-0.669,0.6493922,0.26062027,0.0035211266999999997,189.99602,0.9015053,-0.19028498
60,0.004016064000000001,-0.47353134,-0.0,-0.004016064000000001,0.0,0.0,8.1018305,0.0,-0.47353134,0.0,0.0,-0.47353134,0.004016064000000001,0.0,0.8309407,-1.6376469999999999
61,0.015151516,0.7727975,-0.405,-0.015151516,0.0,-0.23,1.5239983,-0.175,0.7737208000000001,-0.405,0.1418534,0.7727975,-0.21282601,11.549999,0.9995311,0.81946003
62,0.013333333999999999,-0.23651874,-0.0,-0.013333333999999999,0.0,-1.39,2.4435165,0.0,-0.20279723,0.0,0.0,-0.30551875,0.013333333999999999,0.0,0.597834,-1.1703825
63,0.026739277000000002,0.028717227,-0.048,0.037583333,-0.048,-0.39451292,1.7479835,0.292,0.030734828,0.292,0.048,0.028717227,0.026739277000000002,4.6080000000000005,0.7761219,-0.6474762
64,0.005555555699999999,0.5834305999999999,-0.019,0.013444444,-0.019,-1.2190001,1.7130587,-0.019,0.5834305999999999,-0.019,0.019,0.5834305999999999,-0.11415665,3.4199998,0.99999994,0.44612774
65,0.008264462,0.31407034,-2.205,-0.008264462,0.0,0.0,4.73984,-2.205,0.3824942,-3.525,2.205,0.31407034,-0.6048524000000001,266.805,0.14907801,-0.08490945
66,0.005154639,-0.27381444,-1.069,0.28884536,-0.294,-0.29400003,4.1112156,-0.589,-0.2697932,-0.589,0.589,-0.27381444,0.005154639,114.266,0.67714465,-1.2439101000000001
67,0.05882353,-0.6462768,-0.5,-0.05882353,0.0,0.0,1.213981,-0.5,-0.6462768,-0.5,0.5,-0.6462768,0.05882353,8.5,-0.14865074,-1.9782103
68,0.0033003301000000002,0.25746652,-1.3529999,0.34769967,-0.35100000000000003,-0.35100000000000003,6.033878,-1.053,0.33814436,-1.663,1.0389943000000001,0.007466525,-0.29221988,319.059,0.44572797,-0.1965025
69,0.007092198399999999,0.21987687,-0.0,0.0929078,-0.1,1.86,0.0,0.0,0.21987687,0.0,0.0,0.21987687,0.007092198399999999,0.0,1.0,-0.27060959999999995
70,0.0034482758,-2.516207,-0.537,-0.0034482758,0.0,-1.26,71.58569,-0.537,-2.516207,-5.597,0.537,-2.516207,0.0034482758,155.73,-0.9482164000000001,-5.6647324999999995
71,0.0053475937,0.29411766,-0.877,-0.0053475937,0.0,-0.53,3.6636732000000003,-0.877,0.2990203,-0.877,0.877,0.29411766,0.0053475937,163.99900000000002,0.71851677,-0.12424568
72,0.0035587188,0.25980774,-0.807,-0.0035587188,0.0,-0.44,4.202733,-0.807,0.2631867,-0.807,0.78645843,0.25980774,0.0035587188,226.767,0.7953273,-0.19188686
73,0.009090909,0.003821888,-0.298,0.21390909,-0.223,-0.6829999999999999,3.0587957,-0.298,0.018594354,-0.298,0.27652475,0.003821888,0.009090909,32.780003,0.85314906,-0.69655675
74,0.004237288,-0.28506820000000005,-0.486,0.2387627,-0.243,-1.6830001,5.5278974000000005,-0.486,-0.281047,-1.446,0.46359104,-0.28506820000000005,0.004237288,114.696,0.7543085999999999,-1.2660966
75,0.003144654,0.03773585,-1.3659999999999999,-0.003144654,0.0,0.0,22.31339,-1.3659999999999999,0.17751752,-1.3659999999999999,1.3659999999999999,0.03773585,0.003144654,434.38802999999996,-0.29089257,-0.6296961999999999
76,0.01,0.43010753,-0.165,0.07200000000000001,-0.08199999999999999,-0.08199999999999999,2.3238213,-0.165,0.43010753,-0.165,0.165,0.43010753,0.01,16.500002,0.99962944,0.14385505
77,0.0009380863000000001,0.27210885,-1.187,0.23306191,-0.23399999999999999,-0.294,4.0253167,-0.43700000000000006,0.27449819999999997,-0.877,0.43700000000000006,0.20810886,-0.6807006999999999,465.842,0.98182076,-0.16763552
78,0.005714285699999999,0.40606064,-0.132,-0.005714285699999999,0.0,-1.67,2.4302757,-0.132,0.4180842000000001,-0.33200002,0.11285901,0.40606064,0.005714285699999999,23.1,0.97645634,0.09644718
79,0.1,0.6002400999999999,-0.0,0.23800000000000002,-0.33799999999999997,-0.33799999999999997,1.6659099999999998,0.0,0.6002400999999999,0.0,0.0,0.6002400999999999,0.1,0.0,1.0,0.47926729999999995
80,0.00877193,0.24563989,-1.431,-0.00877193,0.0,0.0,4.070876999999999,-1.431,0.24563989,-1.431,1.431,0.24563989,0.00877193,163.134,-0.45908469999999996,-0.21981843
81,0.0019267823,-0.03150853,-0.667,-0.0019267823,0.0,0.23,5.182426,-0.19699999999999998,-0.030585252,-1.147,0.19699999999999998,-0.05550853,0.0019267823,102.243,0.9640879000000001,-0.7662098
82,0.016393442,0.6557377,-0.495,-0.016393442,0.0,0.0,4.275932,-0.495,0.8035339,-0.495,0.495,0.6557377,0.016393442,30.195002000000002,0.9701313,0.58867943
83,0.023255814,0.32562682,-0.7240000000000001,-0.023255814,0.0,-1.28,4.3145137,-0.7240000000000001,0.3542223,-0.7240000000000001,0.7240000000000001,0.32562682,0.023255814,31.131999999999998,0.86573666,-0.062126134000000006
84,0.008474576,0.19493178,-0.8340000000000001,-0.008474576,0.0,0.0,0.0,-0.8340000000000001,0.19493178,-0.8340000000000001,0.8340000000000001,0.19493178,0.008474576,98.412,0.7676975,-0.31978822
85,0.0046948357,-0.24401727,-1.031,0.20930517,-0.21399999,-0.21399997,5.24265,-0.5710000000000001,-0.18363586,-0.5710000000000001,0.5710000000000001,-0.24401727,0.0046948357,121.62298999999999,0.70665205,-1.1851656000000002
86,0.006329114,0.5633803000000001,-0.441,0.054670885,-0.061,-1.2109999999999999,2.1387172000000003,-0.061,0.56590056,-0.061,0.061,0.5633803000000001,0.006329114,9.638,0.9999931000000001,0.40659907
87,0.009345794000000001,0.35523978,-0.268,-0.009345794000000001,0.0,0.0,3.6029549,-0.268,0.36613238,-1.848,0.23111859,0.35523978,0.009345794000000001,28.676003,0.99742174,-0.0037449063
88,0.0011834319999999999,0.29824040000000007,-0.156,0.083816566,-0.085,-0.485,2.9307303,-0.096,0.2989385,-0.096,0.09319888,0.28824040000000006,-0.058780572999999996,81.12,0.99995756,-0.116117805
89,0.02631579,0.2631579,-0.0,-0.02631579,0.0,0.0,0.0,0.0,0.2631579,0.0,0.0,0.2631579,0.02631579,0.0,1.0,-0.1852821
90,0.005154639,-0.91895455,-1.083,0.32784536,-0.33299999999999996,-2.573,5.530163,-1.083,-0.9134812,-3.883,1.083,-0.91895455,0.005154639,210.10199,-0.66095644,-2.515788
91,0.00032916392,0.11393443,-0.662,0.76367086,-0.764,-0.8140000000000001,6.341686,-0.322,0.11511427,-0.762,0.3210663,-0.045065574000000004,-0.45255712,978.2360000000001,0.98821384,-0.47947252
92,0.00040766407999999997,0.1069863,-1.2429999999999999,0.5315923,-0.532,-0.672,7.504701600000001,-0.613,0.10783104,-1.053,0.6097319999999999,-0.030013701,-0.5559534,1503.6889999999999,0.9187991,-0.49317062
93,0.00040766407999999997,0.1069863,-1.242,0.5305923,-0.531,-0.6709999999999999,7.504701600000001,-0.612,0.10783104,-1.052,0.6087319999999999,-0.030013701,-0.5559534,1501.236,0.91928196,-0.49317062
94,0.009803922,0.29411766,-0.08199999999999999,0.81319606,-0.823,-0.823,3.3734043,-0.08199999999999999,0.29411766,-0.542,0.08199999999999999,0.29411766,-0.4341442,8.363999999999999,0.9999773999999999,-0.12424568
95,0.010989011000000002,-0.086307935,-0.0,-0.010989011000000002,0.0,0.0,2.5518181,0.0,-0.086307935,0.0,-0.021475257,-0.086307935,0.010989011000000002,0.0,0.8960524999999999,-0.87424546
96,0.0031948881,0.27480078,-1.284,-0.0031948881,0.0,-0.35,4.583573,-1.284,0.29404303,-1.284,1.2676601,0.27480078,0.0031948881,401.89203,-0.07778104400000001,-0.16232845
97,0.0045045046000000005,0.3558719,-0.736,-0.0045045046000000005,0.0,-0.43,2.8441457999999997,-0.736,0.359099,-0.736,0.736,0.3558719,0.0045045046000000005,163.392,0.8568355,-0.0024987222
98,0.005235602,0.20420666,-0.31,-0.005235602,0.0,0.0,4.697219400000001,-0.31,0.21048984,-0.31,0.31,0.20420666,0.005235602,59.21,0.99538594,-0.30150303
99,0.00877193,0.31585598,-0.871,0.51822805,-0.527,-0.527,3.572357,-0.461,0.31878987,-0.461,0.441859,0.31585598,-0.9370120000000001,52.553999999999995,0.9775023000000002,-0.08138911
100,0.033333335,0.16730271,-0.38,-0.033333335,0.0,-4.25,3.9828866,-0.38,0.30708438,-0.38,0.38,0.16730271,0.033333335,11.4,0.66418,-0.37425825
101,0.0034246575,0.09932459,-0.662,-0.0034246575,0.0,0.64,10.595308000000001,-0.662,0.10647346,-0.662,0.662,0.09932459,0.0034246575,193.304,0.9054982,-0.5082755
102,0.015151516,0.18181819,-1.5290000000000001,-0.015151516,0.0,3.33,0.0,-1.5290000000000001,0.18181819,-1.5290000000000001,1.5290000000000001,0.18181819,0.015151516,100.914,-0.69401056,-0.34564134
103,0.0034246575,0.09932459,-0.662,-0.0034246575,0.0,0.64,10.595308000000001,-0.662,0.10647346,-0.662,0.662,0.09932459,0.0034246575,193.304,0.9054982,-0.5082755
104,0.015151516,0.18181819,-1.5290000000000001,-0.015151516,0.0,3.33,0.0,-1.5290000000000001,0.18181819,-1.5290000000000001,1.5290000000000001,0.18181819,0.015151516,100.914,-0.69401056,-0.34564134
105,0.0034246575,0.09932459,-0.662,-0.0034246575,0.0,0.64,10.595308000000001,-0.662,0.10647346,-0.662,0.662,0.09932459,0.0034246575,193.304,0.9054982,-0.5082755
106,0.015151516,0.18181819,-1.5290000000000001,-0.015151516,0.0,3.33,0.0,-1.5290000000000001,0.18181819,-1.5290000000000001,1.5290000000000001,0.18181819,0.015151516,100.914,-0.69401056,-0.34564134
107,0.005952381,0.17262213,-0.462,-0.005952381,0.0,0.79,6.1114607,-0.462,0.18351473,-0.462,0.462,0.17262213,0.005952381,77.616,0.9773072,-0.36377114
108,0.015151516,0.18181819,-1.5290000000000001,-0.015151516,0.0,3.33,0.0,-1.5290000000000001,0.18181819,-1.5290000000000001,1.5290000000000001,0.18181819,0.015151516,100.914,-0.69401056,-0.34564134
109,0.013513513999999999,-1.7978203000000001,-0.0,-0.013513513999999999,0.0,0.0,6.161147,0.0,-1.7978203000000001,0.0,0.0,-1.7978203000000001,0.013513513999999999,0.0,-0.3794518,-4.2484508000000005
110,0.027777778,-1.6817898999999998,-1.9069999999999998,-0.027777778,0.0,0.0,2.46,-1.9069999999999998,-1.5761695,-1.9069999999999998,1.9069999999999998,-1.6817898999999998,0.027777778,68.652,0.9826524,-4.0196996
111,0.014925373,0.34328872,-0.0,-0.014925373,0.0,0.0,2.8635206,0.0,0.34328872,0.0,0.0,0.34328872,0.014925373,0.0,1.0,-0.02730613
112,0.0047393367,-0.49931177,-0.0,0.17226066,-0.177,-0.557,3.4857642999999996,0.0,-0.49931177,0.0,0.0,-0.55831176,0.0047393367,0.0,0.7248359999999999,-1.6884724999999998
113,0.012820513,0.80775446,-0.0,-0.012820513,0.0,-0.95,0.9158514000000001,0.0,0.80775446,0.0,0.0,0.80775446,0.012820513,0.0,1.0,0.8883768
114,0.0019723866000000002,0.12067389,-0.12,0.11702761,-0.11900000000000001,-0.9990000000000001,4.379917,0.0,0.12176472,-0.12,0.0,0.12067389,-0.11773982,0.0,0.99280864,-0.46618587
115,0.006849315,0.5070994000000001,-0.542,-0.006849315,0.0,-0.51,2.3053575,-0.542,0.5116390000000001,-0.542,0.51819044,0.5070994000000001,0.006849315,79.131996,0.9571608,0.29564264
116,0.004101064000000001,0.42194092,-0.254,0.11629932,-0.11800000000000001,-0.16802084,2.1656716,-0.0040000016,0.42194092,-0.0040000016,0.051665734000000005,0.42194092,-0.045878105,31.752,0.99999577,0.12775478
117,0.00411565,0.42034468,-0.254,0.116284736,-0.11800000000000001,-0.16802084,2.1738956000000003,-0.0040000016,0.42034468,-0.0040000016,0.051665734000000005,0.42034468,-0.04586352,31.482,0.99999577,0.12460782
118,0.0032467532,-2.5502596,-0.542,-0.0032467532,0.0,-1.28,101.44622,-0.542,-2.5502596,-5.6619997,0.542,-2.5502596,0.0032467532,166.93599999999998,-0.95886254,-5.7318664
119,0.0051282053,-0.9048718000000001,-1.158,0.3258718,-0.33099997,-2.5610000000000004,5.421086,-1.158,-0.8995921999999998,-3.948,1.158,-0.9048718000000001,0.0051282053,225.81,-0.7708457,-2.4880242000000004
120,0.004101064000000001,0.42194092,-0.254,0.11629932,-0.11800000000000001,-0.16802084,2.1656716,-0.0040000016,0.42194092,-0.0040000016,0.051665734000000005,0.42194092,-0.045878105,31.752,0.99999577,0.12775478
121,0.00411565,0.42034468,-0.254,0.116284736,-0.11800000000000001,-0.16802084,2.1738956000000003,-0.0040000016,0.42034468,-0.0040000016,0.051665734000000005,0.42034468,-0.04586352,31.482,0.99999577,0.12460782
122,0.00041442187000000004,0.13885032,-0.83500004,1.2805855,-1.281,-1.431,7.401639500000001,-0.335,0.13977359,-0.755,0.33359945,0.013850316000000001,-0.47901112,808.35504,0.9937094000000001,-0.43035147
123,0.00101833,0.015162031999999999,-0.271,0.02298167,-0.024000004,-0.34399998,1.0657244,-0.271,0.015608836000000001,-0.271,0.271,-0.033837967000000004,0.00101833,266.12198,0.9728761999999999,-0.67419994
124,0.0035971224,0.18216010000000002,-0.092,0.31840290000000004,-0.322,-1.242,0.6041823000000001,-0.092,0.18216010000000002,-0.092,0.092,0.18216010000000002,0.0035971224,25.576,0.95280105,-0.34496728
125,0.00152207,-0.15037003,-1.524,0.05247793,-0.05400002,-0.384,5.4265203,-1.194,-0.15037003,-2.8739998,1.194,-0.15037003,-0.15779614,784.4580000000001,-0.18378903,-1.0005424
126,0.006097560699999999,0.29274005,-0.08900000000000001,0.17190243,-0.17800000000000002,-1.6880000000000002,3.4138849000000002,-0.08900000000000001,0.29274005,-0.08900000000000001,0.041847806,0.29274005,-0.47332799999999997,14.596001000000001,0.99996865,-0.12696162
